Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	106	394	19	34	16	0
0.00533	109	445	17	34	20	0
0.00536	132	865	12	59	27	0
0.00538	140	1142	7	84	30	1
0.01069	144	1229	7	87	31	0.687
0.01072	159	1701	8	95	34	0.268278
0.01074	159	1707	7	97	34	0.0457044
0.0108	162	1962	7	99	35	0.0486033
0.0109	162	2007	7	99	35	0.0535214
0.01092	165	2028	8	100	35	0.000917286
0.01094	165	2030	8	100	35	-0.0332024
0.01608	165	2068	8	100	35	-0.0498855
0.0161	166	2102	8	100	36	-0.0404473
0.01612	166	2103	8	100	36	-0.0111173
0.01616	170	2504	7	105	37	-0.0253256
0.01618	171	2505	7	105	38	-0.0150072
0.01625	172	2600	7	106	38	-0.0773986
0.01627	172	2618	7	106	38	-0.139659
0.01629	173	2628	7	106	39	-0.131992
0.01631	174	2632	7	106	40	-0.0970501
0.01634	174	2760	7	106	40	-0.0529753
0.01663	174	2762	7	106	40	-0.00774795
0.01665	174	2763	7	106	40	0.014717
0.01667	174	2768	7	106	40	0.0258082
0.01672	174	2770	7	106	40	0.0368994
0.02151	174	2773	7	106	40	0.0479906
0.02156	175	2836	7	107	40	0.0396135
0.02158	175	2837	7	107	40	0.0312757
0.02165	175	2866	7	107	40	0.123171
0.02167	175	2881	7	107	40	0.236076
0.02169	175	2958	7	107	40	0.368194
0.02171	176	3141	5	119	41	0.318917
0.02173	178	3227	5	121	41	0.234699
0.02195	179	3229	5	122	41	0.136789
0.02197	179	3245	5	122	41	0.0438658
0.02199	179	3260	5	122	41	0.0219593
0.02201	179	3282	5	122	41	0.014717
0.02204	179	3283	5	122	41	0.014717
0.02206	179	3304	5	122	41	0.014717
0.02208	179	3307	5	122	41	0.014717
0.02272	179	3309	5	122	41	0.014717
0.02701	179	3310	5	122	41	0.014717
0.02712	179	3332	5	122	41	0.014717
0.02714	179	3380	5	122	41	0.014717
0.02716	179	3385	5	122	41	0.014717
0.02718	179	3388	5	122	41	0.014717
0.02723	179	3405	5	122	41	0.0243536
0.02725	179	3443	5	122	41	0.0339903
0.02727	179	3469	5	122	41	0.0436269
0.02737	180	3532	5	123	41	0.0363551
0.02739	180	3542	5	123	41	0.029113
0.02741	180	3567	5	123	41	0.0219003
0.02743	180	3584	5	123	41	0.014717
0.02745	180	3593	5	123	41	0.014717
0.02749	180	3600	5	123	41	0.014717
0.02751	180	3602	5	123	41	0.014717
0.02778	180	3614	5	123	41	-1.16095
0.02785	180	3620	5	123	41	-2.33662
0.02788	180	3626	5	123	41	0
